listing_id,property_type,country,city,neighborhood,surface_m2,num_rooms,num_bathrooms,floor,year_built,price,listing_date,condition,heating_type,parking,energy_rating
2840,VILLA,,Porto,Residential,284,7,,0,,1906548,08-10-2022,Renovated,electric,NO,c
2673,VILLA,Italy,Milan,Suburbs,,3,1,0,1986,603380,2020-10-14,Good,gas,NO,
2498,HOUSE,Italy,Rome,city center,88,,3,18,2001,1972489,2022-10-08,New,CENTRAL,NO,D
1959,VILLA,Germany,Munich,Industrial,116,7,4,14,2007,308189,2020-09-12,New,Gas,yes,C
1355,Penthouse,,Lyon,city center,262,3,1,16,1965,1413353,2024-09-07,Old,Electric,1,c
2906,duplex,Germany,Hamburg,,257,3,2,15,1982,898966,2021-01-01,Old,Gas,NO,
2880,Penthouse,,Milan,city center,252,3,1,5,2021,1458936,2019-09-11,New,Gas,,c
2356,duplex,Germany,Berlin,Industrial,,2,,17,1989,1107854,2022-09-03,Renovated,electric,NO,E
2306, studio,Italy,Turin,Suburbs,,,,19,2005,1030215,2022-02-01,Renovated,gas,No,a
1433,APT,Germany,Düsseldorf,City Center,301,3,1,3,2006,1931453 EUR,2021-12-25,New,Solar,Yes,B
2391,duplex,Switzerland,Lausanne,SUBURBS,88,1,4,4,1968,1473998 EUR,2018-11-11,,electric,0,
1953,house,Spain,Bilbao,SUBURBS,46,,2,20,1979,1713626,2023-12-27,,electric,1,b
2104,Penthouse,Portugal,Braga,Industrial,81,2,4,8,2004,751801,2024-11-09,Old,Solar,Yes,A
2736,apartment,France,Nantes,,347,7,1,9,1987,1853834,06/05/2022,New,Central,NO,a
1404,VILLA,Spain,Malaga,Historic,353,5,4,13,2013,1125118,10-10-2024,Old,gas,1,G
1705,VILLA,Italy,Turin,City Center,331,1,4,7,1966,1847337,2021-03-30,Renovated,CENTRAL,YES,A
1227,duplex,Netherlands,Amsterdam,City Center,35,4,4,20,2000,717161,2022-01-15,Good,Gas,Yes,B
1922,Penthouse,Spain,Zaragoza,city center,342,6,2,9,1986,1648216 EUR,2018-08-03,New,Solar,,B
1502,Villa ,,Lucerne,SUBURBS,353,6,1,20,1973,1256331,01/07/2024,Renovated,Solar,NO,a
1241,HOUSE,Germany,Stuttgart,Historic,81,5,2,5,2003,254,2019-10-09,New,Gas,No,c
1945,APT,Belgium,Brussels,city center,101,4,2,13,1971,115280,2023-10-16,Old,Solar,Yes,G
1958,apartment,Switzerland,Bern,city center,,5,2,14,2012,653563,2020-04-04,Good,gas,NO,A
1704,duplex,Germany,Berlin,,212,7,3,19,2021,962068,2022-01-31,,Central,1,E
2604,APT,Italy,Turin,Industrial,169,8,2,9,1971,810888,2021-04-30,Renovated,,,G
1623,Villa ,Switzerland,Lucerne,Historic,133,4,2,3,1997,126789,04/10/2019,,Solar,Yes,
1542,Penthouse,Spain,Malaga,city center,123,3,2,2,1989,811140,2019-10-17,Old,Electric,0,b
2028, studio,France,Nice,city center,57,2,,17,1994,494786,2019-07-26,New,,yes,c
2278,house,Belgium,Antwerp,,215,3,2,10,1963,789182,2020-11-19,Renovated,Central,YES,a
2925,duplex,Portugal,Coimbra,,70,5,2,9,1989,874351 EUR,2023-09-30,,Central,NO,b
2307,APT,Switzerland,Lausanne,Industrial,47,3,1,18,1996,1288920,2018-07-04,New,Gas,yes,C
2903,duplex,Italy,Bologna,city center,158,3,3,,1957,1340358,2024-12-14,,Central,0,
1849,VILLA,Switzerland,Geneva,city center,301,2,2,7,2009,55287,2020-01-03,Renovated,gas,0,A
2473,Penthouse,Italy,Rome,city center,,3,3,6,1991,209844,2022-04-22,New,Electric,no,c
2624,HOUSE,Switzerland,Geneva,,342,2,2,18,1996,1531875,2019-04-19,New,Electric,YES,D
2704, studio,Italy,Genoa,SUBURBS,385,2,3,3,1971,1813141,2019-04-01,Old,Solar,Yes,F
2358,HOUSE,Italy,Genoa,Suburbs,249,6,,3,2017,1002134,2020-09-05,New,CENTRAL,NO,b
1143,apartment,Italy,Bologna,Residential,184,4,1,20,1950,1588477,2021-05-06,,CENTRAL,,c
2761,Penthouse,Belgium,Ghent,Suburbs,201,,1,4,1956,1367282,2020-11-07,Good,,YES,G
1889,house,France,Bordeaux,,293,2,3,1,,689054,2020-05-19,Old,Electric,0,
2156,HOUSE,Switzerland,Lausanne,city center,320,2,2,0,1994,782527 EUR,2023-04-11,Renovated,CENTRAL,1,B
2092,APT,,Bilbao,Historic,65,4,2,10,1960,1901059 EUR,2018-02-12,New,Central,,F
1774,APT,Belgium,Bruges,,175,7,1,19,1968,518600 EUR,2023-03-06,Renovated,gas,YES,F
2572, studio,Switzerland,Geneva,Suburbs,343,6,1,19,1961,638847,2021-12-17,,electric,1,b
2533,duplex,Italy,Naples,Industrial,327,2,2,7,1987,163617,2019-09-15,Good,,no,A
2421,duplex,Spain,Zaragoza,Industrial,,3,3,14,1981,1196265 EUR,2023-01-06,Good,gas,yes,A
1801,Penthouse,,Ghent,Suburbs,25,3,,10,1951,283,2018-09-08,,,NO,a
1854,VILLA,Portugal,Lisbon,City Center,373,2,4,4,1969,1924344,2023-06-11,Old,gas,0,B
1791,VILLA,Switzerland,Lucerne,Residential,265,4,3,10,2016,1677260,2019-06-14,New,Gas,,C
2593,apartment,Italy,Turin,city center,228,6,2,11,1975,1889793,2024-05-25,,Gas,No,b
1471,house,,Geneva,City Center,320,,3,12,2022,1430565,2019-02-15,Good,electric,0,C
2553,HOUSE,Netherlands,Eindhoven,SUBURBS,142,1,3,7,2007,441728,2021-09-22,New,CENTRAL,No,A
1612,duplex,Netherlands,Rotterdam,City Center,294,7,3,3,1954,165160,2018-11-01,Old,,no,G
2905,apartment,Spain,Bilbao,Suburbs,377,4,1,3,2022,884250,2023-11-12,Old,electric,,C
2393,Penthouse,Belgium,Ghent,,398,7,1,7,2008,638354,2018-06-14,New,CENTRAL,1,F
1399,duplex,Belgium,Namur,city center,,7,2,13,1950,118523,2022-10-28,Good,gas,Yes,b
2021,Villa ,,Naples,Suburbs,,,3,19,1981,1525179 EUR,2024-07-31,Renovated,Central,No,A
1022,Penthouse,Belgium,Liège,Residential,128,8,3,,,633546,2018-10-09,New,Solar,YES,A
2001,APT,Spain,Barcelona,city center,264,8,1,20,1999,1782049,2018-10-21,,,0,F
2045,Penthouse,Belgium,Bruges,Residential,66,5,2,4,,824472,2020-10-05,Renovated,electric,,
1364,apartment,Spain,Valencia,Industrial,63,5,4,13,1951,1469841,2024-11-29,New,gas,0,F
2527,house,,Namur,Historic,164,2,1,7,2005,582943,2022-05-10,Old,Gas,yes,a
2060,HOUSE,France,Nantes,Suburbs,272,4,3,7,2002,248627,2022-08-25,,gas,YES,
1629,HOUSE,Germany,Leipzig,SUBURBS,236,2,,5,2008,1478871,2018-05-05,,Electric,No,D
2459,house,Germany,Düsseldorf,SUBURBS,367,1,1,12,1960,985191,2022/01/06,Old,,yes,G
2249,APT,,Setúbal,Residential,,1,3,15,1958,228417,2021-04-05,New,Electric,YES,D
2834, studio,France,Marseille,Residential,,,,,2003,362,2023-09-26,New,CENTRAL,YES,
1920,apartment,France,Bordeaux,City Center,,2,,7,1957,1390278,2024-05-17,Good,Electric,yes,G
2856,VILLA,Spain,Valencia,city center,9999,4,,16,1988,1707185,2020-04-09,,Gas,,c
2300, studio,Belgium,Namur,Suburbs,,2,3,8,1959,1857995,15.11.2024,Renovated,Central,yes,B
2272,APT,Italy,Venice,,327,4,2,15,1967,961161,2020-08-03,Good,electric,yes,C
2814,Villa ,,Malaga,Industrial,311,1,1,9,2013,195679,2019-08-31,New,gas,1,C
2305,apartment,Belgium,Antwerp,,345,2,1,2,1999,631672,2020-04-18,,electric,No,B
1266,house,,Setúbal,city center,162,5,4,15,1995,382,2019-07-06,New,electric,Yes,C
2590,house,Netherlands,Eindhoven,SUBURBS,173,6,3,3,2007,563257,2022-11-18,Good,CENTRAL,1,E
2682,apartment,Switzerland,Lucerne,City Center,42,7,1,7,1983,943252,2018-07-14,Old,Electric,NO,A
1820,HOUSE,Netherlands,Utrecht,Residential,207,5,4,2,1981,1414536,08.05.2021,Good,Solar,1,
1034,VILLA,Italy,Genoa,,,7,2,4,2015,1861995 EUR,2024-08-01,Good,electric,0,
2357,apartment,,Lucerne,Industrial,21,5,1,8,2001,539238,2018-09-09,,Gas,0,c
2186,apartment,Portugal,Faro,Historic,144,3,2,2,2023,1545305,2022-07-06,Good,gas,YES,
2301,Villa ,Portugal,Coimbra,city center,136,2,2,19,2012,1236672,2019-09-09,Old,CENTRAL,1,a
1397,Penthouse,Portugal,Coimbra,city center,78,3,4,11,2004,420976,2019-02-11,New,Electric,Yes,b
1255,HOUSE,Spain,Alicante,city center,282,7,2,10,2012,1314943,2021-03-11,Old,Electric,YES,
2740,HOUSE,Spain,Malaga,Historic,127,6,,5,1981,1949310,2021-08-02,Good,Gas,no,D
2485,VILLA,Switzerland,Geneva,Historic,111,7,3,6,1974,1500271,04-27-2019,Renovated,,No,a
2709,apartment,Portugal,Setúbal,SUBURBS,,7,1,19,,1692464,2021-08-16,Good,Central,Yes,B
1588, studio,,Hamburg,city center,319,4,1,11,,150618 EUR,2023-01-30,Old,,yes,D
2428,house,Netherlands,Utrecht,city center,267,2,3,3,,1589494,2019-02-09,Renovated,CENTRAL,1,c
2200,APT,Netherlands,Eindhoven,Suburbs,246,6,4,19,2013,1323530,2021-09-19,Old,,NO,c
2931,house,Switzerland,Geneva,City Center,381,7,2,18,1977,911672,2021-12-29,New,Electric,yes,
2747,Penthouse,Switzerland,Lausanne,City Center,378,8,1,7,1957,933968,2023-01-22,Good,Solar,NO,C
2187,Villa ,Netherlands,Rotterdam,Industrial,180,3,4,8,1982,681839,2023-09-09,New,Electric,no,D
1767,Penthouse,France,Strasbourg,Suburbs,376,8,4,7,1995,1812991,2022-04-15,,CENTRAL,yes,D
1501,APT,Netherlands,Amsterdam,SUBURBS,36,6,4,18,1986,749929,2018-12-26,Good,Electric,,E
1440, studio,Germany,Berlin,SUBURBS,78,1,2,14,2014,1266118 EUR,2021-12-18,Good,CENTRAL,No,B
1857,house,Spain,Madrid,City Center,24,4,2,1,1996,1755760,2020-06-28,Renovated,Electric,YES,A
1283,Penthouse,Belgium,Liège,Historic,87,1,2,5,,1106433,2019-06-08,Renovated,CENTRAL,,E
1515,HOUSE,Belgium,Bruges,Residential,341,8,2,9,,1774363,2018-06-17,New,electric,,b
2153,Penthouse,France,Toulouse,city center,128,3,3,16,1972,1033165,2023-05-26,Good,Central,yes,D
2510, studio,Switzerland,Lucerne,,387,,3,16,2016,949164,2022-09-15,Old,Central,Yes,b
2730,VILLA,Switzerland,Lucerne,Suburbs,55,7,2,1,,1256912,08.01.2022,Renovated,Central,no,B
2809,house,Spain,Malaga,City Center,300,8,2,0,2017,1473657,2024-02-18,,,,c
1673,house,Switzerland,Zurich,Suburbs,109,2,4,6,1977,978825,2019-12-08,,Solar,,C
2898,VILLA,Spain,Alicante,Industrial,,8,3,,2013,475650,01/05/2021,Good,CENTRAL,,c
2659,VILLA,Portugal,Faro,City Center,150,7,2,,1969,1620297,2023-05-10,,electric,YES,
1678, studio,,Rotterdam,Suburbs,392,2,1,20,1969,1260451,2023-09-26,Good,Central,,
2780,duplex,France,Lyon,SUBURBS,217,8,1,8,1960,1525879,2019-10-12,Old,Gas,no,a
2444,Penthouse,Italy,Naples,,283,7,4,10,2007,644933,2021-01-28,Good,Gas,no,G
1539,APT,France,Strasbourg,Industrial,383,4,4,20,1966,790171,2022-06-22,Good,Solar,YES,b
2052,VILLA,France,Bordeaux,Industrial,,2,4,12,1981,1308779 EUR,09/02/2019,New,electric,No,G
1290,house,France,Lyon,City Center,111,3,4,2,1955,922942,2020-02-06,,,No,G
2398,VILLA,France,Lyon,City Center,257,8,1,7,1979,379316,22.07.2024,,electric,no,b
2425,apartment,Italy,Genoa,City Center,46,5,1,9,,1920108,2023-02-21,Renovated,electric,1,E
1320,HOUSE,Italy,Turin,Industrial,194,4,4,19,2009,1502097,2018-06-22,Good,Solar,1,b
1564,duplex,France,Paris,Industrial,20,5,4,18,1998,384468,2021-05-03,Renovated,Gas,no,
1321,Penthouse,Italy,Genoa,Historic,398,7,2,5,,1782424,2022-01-14,Good,,yes,D
2609,APT,Netherlands,Rotterdam,SUBURBS,153,5,3,20,2014,350803,2019-04-15,Old,Central,no,b
2710,Villa ,Belgium,Liège,city center,355,8,3,0,1970,1961205,2020-03-19,Good,Gas,No,G
1647,APT,Switzerland,Geneva,Historic,347,2,4,0,2003,1396237,2024-10-03,,Gas,0,A
1799,apartment,Portugal,Setúbal,SUBURBS,247,5,2,14,1952,612282,2022-06-12,,electric,no,c
1617,apartment,,Turin,city center,394,2,4,6,1967,629965 EUR,2019-08-15,New,CENTRAL,NO,G
1518,apartment,,Braga,Industrial,197,8,4,16,2023,128173,10.02.2020,Renovated,CENTRAL,NO,F
1669,HOUSE,Italy,Turin,SUBURBS,141,3,1,10,1991,195212,2021-03-08,,gas,,b
1319,Villa ,France,Paris,Industrial,179,7,3,18,1989,1906444,2019-08-16,,Central,,F
1040,APT,Netherlands,Groningen,Suburbs,109,4,2,11,2019,1163278,2019-04-17,Good,gas,0,F
2289,Villa ,Portugal,Lisbon,,322,4,2,2,1967,1648881,2018-08-02,Old,Electric,1,
1128,apartment,Netherlands,Utrecht,Suburbs,155,4,,11,1958,588250,2021-12-09,Old,Solar,yes,
2476,HOUSE,France,Nantes,Residential,155,5,2,1,1997,1833558,2018-05-13,Renovated,Electric,no,E
1298,Penthouse,Spain,Bilbao,,386,7,3,4,1981,1629588,2022-01-21,New,Electric,No,F
1913,Penthouse,,Nice,Historic,9999,2,1,14,1991,150,2023-04-21,Good,Central,no,F
1886,duplex,Germany,Berlin,Historic,239,2,4,10,1991,259897,2020-01-19,,Solar,1,E
1248,Penthouse,Portugal,Porto,city center,340,8,1,12,1959,1923667,2018-11-28,New,CENTRAL,Yes,B
1789, studio,Spain,Seville,Suburbs,390,2,2,1,2018,141455 EUR,2019-01-22,New,CENTRAL,no,a
2038,Penthouse,Portugal,Coimbra,SUBURBS,294,1,3,9,1953,719258,2018-07-29,,Solar,Yes,
1674,HOUSE,Portugal,Faro,Industrial,347,5,2,17,2020,351723,2024-03-27,New,electric,1,
2980,apartment,Belgium,Bruges,Residential,111,5,4,16,2000,1341289,2023/02/21,Renovated,,1,b
1020,Villa ,Portugal,Setúbal,Industrial,9999,4,1,13,2003,743908,2024-06-16,Renovated,,,G
2241,APT,Italy,Bologna,Suburbs,301,,3,2,2020,330,2023-02-21,Old,Gas,0,
2162,Penthouse,Portugal,Braga,City Center,55,6,4,2,1962,941261,2019-01-02,Old,Solar,yes,A
2203,VILLA,Netherlands,Rotterdam,Historic,207,7,1,8,2019,1677269 EUR,2019/08/19,Renovated,,NO,
2580,APT,Spain,Malaga,,225,4,1,20,1957,875996,28/08/2022,,Electric,No,D
2934, studio,,Antwerp,Suburbs,226,3,3,16,1993,1177691,2023-07-29,New,CENTRAL,1,c
2504,duplex,Netherlands,Rotterdam,Suburbs,338,5,1,11,2014,385488,19.05.2018,,Electric,YES,G
2144,Penthouse,France,Lyon,SUBURBS,42,2,,19,2013,1826336 EUR,2024-03-01,Good,Solar,yes,b
2857,apartment,France,Toulouse,Industrial,175,5,4,0,1997,265146,2018-06-09,Old,electric,yes,C
2492,house,,The Hague,City Center,24,,4,19,2012,1491778,2020-07-24,Renovated,Central,yes,a
1871,Villa ,Germany,Leipzig,City Center,303,5,3,18,,1076035,2018-01-12,Renovated,gas,Yes,C
1167,Villa ,Germany,Hamburg,Historic,396,,3,7,,1646923,2023-02-06,Renovated,Electric,0,c
1162,VILLA,Switzerland,Geneva,Suburbs,132,3,4,9,2019,1379690,2024-03-23,,gas,0,a
1017,Penthouse,Portugal,Coimbra,Suburbs,258,8,4,16,1977,1042343,2024/04/22,New,Central,YES,
2564,apartment,Spain,Valencia,Suburbs,241,7,3,19,1998,461344,2024-01-17,Old,CENTRAL,YES,E
1225,house,Germany,Munich,Residential,78,8,3,3,2021,1773907,2018-09-09,,Central,yes,c
2426,Penthouse,Netherlands,The Hague,Industrial,276,7,4,16,,362980,2020-10-23,,electric,yes,G
1132,APT,Italy,Rome,Residential,287,7,4,7,,1048794,2019-08-27,Good,Gas,YES,D
1976, studio,Portugal,Porto,city center,326,2,4,18,1967,1854755,06.02.2023,Renovated,electric,No,b
2061,VILLA,Spain,Seville,Suburbs,,1,4,5,,1513181,2019-12-05,Good,gas,No,D
1893,duplex,Portugal,Porto,SUBURBS,368,3,4,0,2001,1605858,15/12/2018,Old,Electric,0,G
1948,house,,Brussels,Historic,235,8,3,6,1990,1294341,2023-10-08,Renovated,electric,Yes,a
1782,VILLA,Germany,Stuttgart,Suburbs,52,3,2,19,1990,134102,2019-08-27,Good,electric,No,C
1010,VILLA,Germany,Berlin,Historic,61,3,1,7,1958,896778,2020-12-04,Good,,,C
1229,apartment,Netherlands,Amsterdam,Historic,310,8,3,18,1964,1059847,2023-11-14,Old,Electric,0,b
1550,HOUSE,Spain,Madrid,SUBURBS,272,6,,2,2005,1463553,2024-10-16,Renovated,CENTRAL,1,F
2982,HOUSE,France,Toulouse,SUBURBS,390,,2,4,2012,1115771,2021-08-31,New,Gas,,D
2468,house,Belgium,Antwerp,Suburbs,147,4,3,11,2000,324455,06-28-2019,New,gas,yes,A
1775,VILLA,,Zurich,Residential,240,2,2,8,1958,1530204,2022-02-28,Good,Solar,,C
1589,VILLA,Belgium,Antwerp,,54,4,1,18,1956,1422841,20/04/2018,Good,Electric,1,a
2861,house,Portugal,Lisbon,Industrial,230,3,3,8,2016,905425,2023-02-21,Old,Electric,no,A
2410,HOUSE,Switzerland,Lucerne,,,4,2,8,1968,1942123,2021-01-13,Renovated,Central,no,G
2938,HOUSE,France,Paris,SUBURBS,268,4,1,3,1983,367409,2019-06-05,Renovated,Gas,NO,B
1073,Villa ,France,Paris,,385,6,4,14,2016,362351,2021-10-09,Old,,1,A
2463, studio,France,Nantes,SUBURBS,216,,1,11,,111803,2018-11-15,Old,,0,F
1652,apartment,Germany,Stuttgart,Suburbs,,2,4,12,2010,1985860,2023-12-26,Good,Solar,1,D
2331, studio,Germany,Leipzig,Suburbs,103,1,1,,1968,1327706 EUR,2019-07-28,Old,Gas,Yes,E
1446,house,Switzerland,Bern,Historic,399,7,3,4,2011,1588141,2023-02-01,,,No,D
2146,Villa ,Spain,Bilbao,Historic,173,8,2,5,2002,858407,2023-04-09,Old,electric,1,C
1810,VILLA,Switzerland,Lausanne,SUBURBS,35,4,2,16,1965,506703,2018-09-16,,Electric,NO,C
2265,apartment,Spain,Alicante,Historic,365,5,1,15,,1576142,2019-02-27,Good,Central,1,F
2655,APT,Germany,Stuttgart,,29,5,2,12,1986,941287,2019-01-01,New,gas,NO,C
2943,house,Germany,Berlin,City Center,43,5,2,1,1960,1005106,2020-02-28,Renovated,Gas,0,G
1287,duplex,,Rome,city center,185,1,1,19,2020,849834,2022-07-07,Good,Electric,no,
1306,apartment,Netherlands,Eindhoven,City Center,,8,3,5,1961,1533123 EUR,2024-01-29,,Solar,1,a
1012,HOUSE,Germany,Cologne,city center,74,3,3,19,1986,491722,02/05/2021,Renovated,Gas,1,a
1205,APT,Netherlands,Utrecht,Residential,100,1,3,11,1995,1361204,2018-05-01,Good,Gas,NO,G
2662,house,Belgium,Ghent,Residential,264,8,1,1,1984,795406,2018/06/12,,CENTRAL,1,F
1127,duplex,Portugal,Faro,Suburbs,85,3,,12,2023,1834166,2023-07-26,Good,CENTRAL,NO,C
2023,duplex,Germany,Munich,city center,312,7,4,2,2022,1765894,2020-09-10,Good,Electric,1,C
1013,HOUSE,France,Lyon,Residential,373,3,1,18,1997,1208729,2020-10-19,,gas,yes,D
1083, studio,,Brussels,Residential,,2,1,11,,1518813,2022-09-18,Old,gas,,B
2790,duplex,Belgium,Brussels,Historic,347,1,2,7,2003,691322,2024-11-13,,Solar,Yes,b
1499,HOUSE,Portugal,Lisbon,Historic,48,6,3,11,2018,968813,2019-10-10,Good,CENTRAL,0,c
2437,apartment,,Bilbao,Industrial,140,1,4,10,1990,1843331,2020-02-16,Old,,NO,A
2078,apartment,Netherlands,Rotterdam,city center,388,2,1,4,1960,971226,2023-08-26,Old,electric,NO,a
1006,VILLA,Germany,Leipzig,City Center,104,5,4,17,1977,1633905,11/02/2019,Good,Central,No,c
1192,Villa ,Switzerland,Lucerne,City Center,210,2,2,15,1970,241682,2019-03-16,,CENTRAL,1,D
1773,apartment,Switzerland,Geneva,Historic,373,3,1,1,2011,1054389,2024-07-26,New,Solar,Yes,A
2707, studio,Germany,Leipzig,Industrial,305,7,2,19,1980,333028,2023-08-15,Old,gas,No,A
2114,Villa ,Germany,Frankfurt,Suburbs,294,6,3,17,1994,87020,2023-08-17,New,Gas,0,E
1146,VILLA,,Florence,Industrial,123,6,4,5,1987,132639 EUR,11-16-2022,New,Electric,no,c
1780,Villa ,Belgium,Liège,,140,1,2,4,1984,147867,2019-01-08,Good,Gas,no,A
2487,duplex,Switzerland,Bern,Industrial,,6,3,19,1992,1907290,2019-03-31,Old,Solar,NO,F
2466,duplex,Italy,Rome,SUBURBS,380,6,2,14,1989,1108645,2024-08-05,Renovated,electric,YES,F
1270,APT,Switzerland,Lucerne,city center,,7,3,15,1952,1283102,2023-07-28,Renovated,Gas,no,F
2641,house,Netherlands,Groningen,City Center,139,8,,,1973,1468165,2022-02-22,,,yes,F
2051,HOUSE,Portugal,Lisbon,city center,299,5,2,0,1969,256653,2018-11-11,,Electric,,D
1129,apartment,France,Toulouse,Suburbs,183,5,1,10,1959,406736,2018-05-07,,gas,yes,A
2696,VILLA,Netherlands,Amsterdam,Residential,318,6,1,12,1987,1520607,2020-09-09,Good,Solar,Yes,E
1946,HOUSE,Germany,Frankfurt,Industrial,210,2,1,17,2009,1099944,2018-04-06,Good,Gas,1,C
2217,house,Portugal,Faro,SUBURBS,259,8,1,2,2005,348381,03-17-2022,New,gas,no,B
2926,Villa ,France,Toulouse,Suburbs,288,2,4,7,,883099,2019-05-16,Renovated,Electric,NO,
1105,duplex,Spain,Barcelona,city center,298,6,1,17,2006,508315,2018-12-23,Good,Solar,NO,b
2414,Villa ,France,Nice,Historic,,4,1,14,,515528,2020-07-21,Old,Solar,no,B
1963,Villa ,Portugal,Braga,SUBURBS,112,4,1,15,1988,1633409 EUR,2021-04-12,Renovated,Electric,No,E
1906,Villa ,Italy,Milan,Suburbs,,7,1,0,1953,1930736,2018-10-03,Good,Central,no,b
2957,Penthouse,Portugal,Faro,SUBURBS,47,7,2,18,2005,1507647,2022-01-17,,Electric,,G
1818,HOUSE,Spain,Seville,City Center,25,4,2,15,2023,694609,2024-01-01,New,Central,no,F
1033,house,Germany,Cologne,SUBURBS,377,8,1,20,,1326896,11-27-2018,,,,
2506,Penthouse,,Florence,SUBURBS,254,8,4,2,2000,1563786,2018-05-20,New,CENTRAL,NO,G
1172,VILLA,France,Nantes,city center,235,6,1,13,2017,531267,2022-10-09,Good,Electric,no,b
1096,Villa ,Germany,Düsseldorf,,,5,3,15,1984,356047,2024-08-29,Good,,Yes,G
1847,duplex,Belgium,Bruges,City Center,262,8,,18,1970,176016,2021-05-19,Renovated,,YES,E
1359,Penthouse,Switzerland,Lucerne,SUBURBS,,6,2,1,1962,547235,2024-12-23,Renovated,gas,yes,G
2004,Penthouse,France,Nantes,city center,103,7,4,5,1987,954045,2021-11-15,Good,electric,NO,c
1346,house,Belgium,Liège,Historic,340,2,2,9,1960,229740 EUR,2024-01-22,Good,Central,,b
2248,VILLA,France,Marseille,Industrial,328,1,1,13,1998,683378 EUR,2023/04/07,Good,Electric,1,C
1706,Villa ,Portugal,Porto,Historic,80,3,2,5,1987,45,2022-05-18,New,Electric,NO,a
1916,Villa ,Switzerland,Zurich,Suburbs,41,2,1,20,2019,1907501,2020-09-09,Good,gas,YES,C
2687,APT,Netherlands,Amsterdam,City Center,244,7,1,13,2005,368082,2018-08-11,Old,electric,YES,C
2169,VILLA,Belgium,Bruges,city center,221,4,,14,1981,542213,22.07.2019,Renovated,Electric,YES,c
1852,VILLA,Spain,Alicante,Suburbs,232,1,1,4,1999,1645009,2021-03-12,,CENTRAL,NO,A
2351,house,Netherlands,Rotterdam,city center,29,3,3,3,2004,287112,2023-05-17,Renovated,Electric,YES,A
1442,Penthouse,Spain,Seville,SUBURBS,281,6,2,18,1998,118366,2024-06-10,,Electric,0,A
2971,VILLA,Belgium,Antwerp,SUBURBS,204,8,3,9,1954,97374,15.05.2020,Good,Central,1,c
1479,Penthouse,France,Lyon,Suburbs,394,1,4,5,1981,226259,2023-11-15,Renovated,CENTRAL,Yes,C
1975,apartment,Switzerland,Lausanne,,304,3,4,18,1985,486221,2020-01-24,Good,Gas,,E
2448, studio,Belgium,Namur,SUBURBS,330,3,2,1,1997,232345,2022-11-07,Renovated,Solar,Yes,a
2130,apartment,Spain,Alicante,SUBURBS,118,1,3,16,2002,997705 EUR,05-18-2021,,CENTRAL,YES,D
2384,VILLA,Switzerland,Bern,Industrial,233,7,2,7,1959,1196794,2021-02-12,Renovated,CENTRAL,NO,B
2210,Villa ,Portugal,Lisbon,City Center,106,3,2,,1953,859927,2021-10-25,Old,Solar,NO,G
1939,apartment,France,Paris,Industrial,217,8,3,13,2016,1745246,09/05/2020,Old,,Yes,C
2808,Penthouse,Netherlands,Groningen,,381,6,4,16,1968,682361,2024-08-31,Renovated,Solar,No,A
1541,Villa ,Belgium,Namur,,348,7,2,13,1969,713729,2018-05-25,New,Central,Yes,A
2083,duplex,Germany,Frankfurt,City Center,389,5,3,16,1981,1728749,2022-10-27,New,Central,no,
1207,VILLA,Netherlands,Amsterdam,Historic,,2,2,4,1990,1574796,2021-01-26,Good,Gas,Yes,b
2756, studio,Belgium,Brussels,Historic,193,7,4,7,1993,545979,2024-10-14,,Central,Yes,A
2267,Villa ,France,Marseille,City Center,227,8,1,12,2002,913889,2022-01-18,Old,Gas,No,A
1057, studio,Portugal,Faro,Residential,247,5,4,17,1979,551572,2021-02-28,Old,Gas,YES,b
1992,APT,Portugal,Faro,City Center,255,,2,8,2007,828577,2021-05-09,Good,CENTRAL,YES,c
1508,HOUSE,Netherlands,Rotterdam,Industrial,234,2,1,14,2010,920479,2019-06-10,,Electric,1,
1069, studio,France,Toulouse,Residential,312,7,1,20,2013,1194158 EUR,16.07.2021,Renovated,CENTRAL,NO,G
2806,HOUSE,Portugal,Lisbon,City Center,339,6,,20,1977,971969,2020-10-22,Good,Central,NO,E
1158,VILLA,Spain,Malaga,Industrial,132,3,1,5,2014,922271,2024-12-07,New,Electric,NO,
1934,duplex,,Amsterdam,Historic,325,4,2,13,2003,672012 EUR,2024-07-27,New,Electric,NO,b
1187,duplex,,Alicante,,,7,3,9,1969,72137,2023-05-09,Renovated,Solar,Yes,a
2344,house,Spain,Alicante,Residential,174,5,2,12,1989,1154097,2021-10-03,Renovated,gas,,E
2486,APT,,Venice,,47,3,,2,1975,516654,2022-08-20,Old,electric,YES,G
1545,Penthouse,France,Strasbourg,Historic,105,1,2,8,1989,199,2024-10-01,Old,gas,,A
2211,house,Switzerland,Bern,Residential,295,5,2,20,1979,337096,12-24-2019,Good,gas,Yes,C
2073,APT,Italy,Venice,city center,165,6,2,19,1991,251591,2022/10/11,Old,Solar,no,E
1314,VILLA,Spain,Bilbao,City Center,272,3,2,19,2022,1235184,2021-01-28,,,0,
2478,house,Portugal,Porto,Historic,379,3,2,10,1953,709326,2023-04-06,New,CENTRAL,YES,b
2163,VILLA,Germany,Stuttgart,SUBURBS,197,7,3,7,,1665919,2024-08-21,New,CENTRAL,no,a
1793,VILLA,Spain,Valencia,City Center,377,4,1,0,2020,169565 EUR,2020-03-16,Good,gas,YES,B
